Sleep,Sleep Apnoea,Lavender Essential Oil,"Add a few drops of lavender essential oil to a tub of hot water and inhale the steam before bedtime. Another option is to put a few drops of the oil on a tissue and tuck it under your pillow, or simply add a few drops of lavender oil into the diffuser before going to bed. You can also add 2 teaspoons of dried lavender buds to a cup of hot water. Cover and steep for 5 to 10 minutes, Strain and add some honey. Drink it 2 or 3 times a day."
Sleep,Sleep Apnoea,Peppermint Oil,"Add a few drops of peppermint oil to a glass of water and then gargle with it. Do this daily before going to bed. You can also drink a few cups of peppermint tea daily. To make the tea, add 1 tablespoon of crushed peppermint leaves to a cup of hot water. Cover and steep for 10 minutes. Strain and add some honey. Drink it while the tea is still warm."
Sleep,Sleep Apnoea,Breathing,"Blow a balloon using deep breaths without taking it out of your mouth for as long as possible. Repeat this exercise 5 times daily. While doing this exercise, make sure to inhale through your nose and exhale through your mouth. This will facilitate proper airflow through your nose during sleep. Playing the Didgeridoo 6 days a week for about 25 minutes each time can also reduce moderate sleep apnoea symptoms."
Sleep,Sleep Apnoea,Garlic,"Eat 2 to 3 cloves of garlic on an empty stomach followed by a glass of water. Repeat daily until the inflammation and symptoms subside. Also, include garlic in your cooking or take garlic supplements after consulting your doctor."
Sleep,Sleep Apnoea,Almonds,"Eat a handful of dry roasted or soaked almonds every day. Alternatively, at least 1 hour before going to bed eat toast with almond butter, followed by a glass of water."
Sleep,Sleep Disorder,Epsom Salt Soak,Add one-half cup of Epsom salt to warm bath water. Stir for a few minutes so that the salt dissolves properly in the water. Soak in this bath for about 20 minutes. Follow this remedy a few times a week one hour before going to bed.
Sleep,Sleep Disorder,Dry Roasted Almonds,"Chew a handful of dry roasted almonds at least one hour before your bedtime. Alternatively, you can spread one tablespoon of almond butter on a piece of toast and have it with a glass of warm milk before going to bed."
Sleep,Sleep Disorder,Cherry Juice,"Drink one-half to one cup of tart cherry juice twice daily. If you do not like the juice, eat a handful of tart cherries a few hours before going to bed."
Sleep,Sleep Disorder,Banana,Eat one banana one hour before bed every night. You can also make a tasty banana and milk smoothie and drink it at least one hour before your bedtime.
Sleep,Sleep Disorder,Dried Lemon Balm,"Mix one teaspoon of dried lemon balm in one cup of hot water. Let it steep for five to 10 minutes and then strain it. Drink this tea a few times a day for a few weeks to notice improvement in your sleep pattern. Those suffering from anxiety-related insomnia can also take lemon balm extract. The recommended dose is 300 milligrams, twice daily for a few weeks. Note: As too much lemon balm can have adverse effects on your health, it is always recommended to consult your doctor before taking it."
Sleep,Sleep Disorder,Dried Valerian Root,"Mix one teaspoon of dried valerian root in a cup of hot water. Cover and soak for 15 minutes. Add some honey and drink it while it is still warm. Have this tea daily at least one hour before bedtime to enjoy a peaceful night's sleep. Alternatively, take 400 to 900 milligrams of valerian extract a couple of hours before going to bed. Note: Do not use this herb on a regular basis for more than a few weeks."
Sleep,Sleep Disorder,Cinnamon,Mix one-quarter teaspoon of cinnamon powder and a little honey in a glass of warm milk. Drink it at least one hour before going to bed..
Sleep,Sleep Disorder,Chamomile Tea,"Mix two to three teaspoons of dried chamomile in a cup of hot water. Soak for three to five minutes. Strain it and add one teaspoon of honey. You can also add a pinch of cinnamon powder. Drink this tea while it is still warm, one hour before going to bed. Follow this remedy daily."
Sleep,Sleep Disorder,Lavender Essential Oil,"Put one or two drops of lavender essential oil in al handkerchief and place it near your pillow while you sleep. Alternatively, add several drops of lavender oil to a bathtub filled with warm water. Soak in this water for 20 minutes. Do this at least one hour before going to bed. You can also mix a few drops of this essential oil in one tablespoon of olive oil and rub it on the bottom of each foot before going to bed."
Sleep,Sleep Disorder,Warm Oil,"Slightly warm some coconut oil or mustard oil. Rub the warm oil on your neck, shoulders, back and the bottom of your feet. Massage the body parts in circular motions for five to 10 minutes. Follow this remedy daily before going to bed."
Speech,Stammering,Brahmi Oil,"The Brahmi oil is very useful remedy. Take 10 ml of Brahmi oil and making it warm. Thereafter leave it to become lukewarm. Gently massage with this lukewarm oil on your head and leave it for half an hour. Take bath after that with warm water. This boosts the powder of brain. You can also use this oil at night and wash in the next morning, this is more beneficial."
Thyroid,Hypothyroidism,Apple Cider Vinegar,Add two tablespoons of organic apple cider vinegar to a glass of warm water. Mix it in a little honey. Drink this solution daily on a regular basis.
Thyroid,Hypothyroidism,Morning Sun,Expose your body to early morning sunrays for about 15 minutes daily. This will also help maintain healthy immune function and calcium metabolism.
Thyroid,Hypothyroidism,Ginger Root,"Fresh ginger root slices can be added to soups and other dishes. Another option is to drink a two or three cups of hot ginger tea. To make this herbal tea, add some fresh ginger slices to a cup of boiling water. Soak it for five minutes, and then add some honey to it."
Thyroid,Hypothyroidism,Guggul,"Guggul comes from the gum resin of an Indian tree called Commiphora Mukul. Research indicates that its active compounds called guggulsterones may help in the treatment of hypothyroidism by stimulating thyroid function. Plus, it has anti-inflammatory, anti-obesity and cholesterol-lowering benefits. You can take this herb in supplement form after consulting your doctor. Generally, it is taken in doses of 25 mg three times a day. When taking this herb, be sure to monitor your T3 and T4 thyroid hormone levels as it stimulates the conversion of T4 into its more active T3 form. Caution: Guggul may interfere with oestrogen, birth control pills, beta-blockers and other medications."
Thyroid,Hypothyroidism,Kelp,"Kelp is a brown seaweed rich in iodine and other minerals. It is useful for those suffering from hypothyroidism due to iodine deficiency. However, this remedy is not recommended for those suffering from autoimmune thyroid problems or else it may worsen the condition."
Thyroid,Hypothyroidism,Cereals,"Make whole grains and fortified cereals an important part of your diet. Plus, include fresh vegetables and sea vegetables in your regular diet. Avoid cruciferous vegetables such as broccoli and kale because they contain goitrogens. Goitrogens are antinutrients that interfere with the functioning of the thyroid gland."
Thyroid,Hypothyroidism,Siberian Ginseng,"Take a dose of 100 to 200 mg of Siberian ginseng extract twice daily, before breakfast and before lunch."
Thyroid,Hypothyroidism,Evening Primrose Oil,The general recommendation for taking evening primrose oil is two to eight grams daily. Consult your doctor to find out the suitable dosage for your case.
Thyroid,Hypothyroidism,Coconut Oil,Use coconut oil for cooking. Always use extra-virgin organic coconut cooking oil. You can also add two tablespoons of coconut oil to milk and drink it in the morning along with your breakfast every day. You can also add it to your smoothies.
Skin,Acne / Blackheads / Pimples,Toothpaste,"Apply a small amount of white toothpaste on the affected area before going to bed. The toothpaste will reduce the swelling and dry out the acne. Within a day or two, you should see significant improvement."
Skin,Acne / Blackheads / Pimples,Lemon Juice,Apply fresh lemon juice on the affected area overnight. Wash off with warm water next morning.
Skin,Acne / Blackheads / Pimples,Tea Tree Oil,Apply one drop of tree tea oil to the affected area three times a day.
Skin,Acne / Blackheads / Pimples,Aloe Vera Gel,Apply the aloe vera gel to the affected area twice daily.
Skin,Acne / Blackheads / Pimples,Fenugreek Seeds,Grind one teaspoon of fenugreek seeds into a fine powder and add a little warm water to it to make a paste. Apply this paste on the affected area. Leave it on for about 20 minutes or overnight and then rinse it off. Repeat these steps two or three times a week.
Skin,Acne / Blackheads / Pimples,Neem Leaves,Make a paste of tender Indian lilac (Neem) leaves by adding a little water. Add some turmeric powder to the paste and then apply it on the affected area. Leave it on for 20 minutes and then wash it off. Do this at least twice a week.
Skin,Acne / Blackheads / Pimples,Lemon Juice and Rose Water,"Mix equal amounts of lemon juice and rose water, apply to face with a cotton ball, and allow it to sit for 30 minutes before rinsing, 15-20 days of this application helps cure pimples and helps to remove blemishes and scars."
Skin,Acne / Blackheads / Pimples,"Multani Mitti, Rose Water, Sandalwood","Mix equal proportions of Fuller's earth (Multani Mitti), rose water, and sandalwood powder. You can add more rose water to get a better consistency of the paste. Apply this mud pack to your face. Wash after it dries up. Repeat the process once a week."
Skin,Acne / Blackheads / Pimples,Fenugreek Seeds,Mix fresh fenugreek leaves with water to make a smooth paste. Apply the herbal paste on the affected area and leave it on for about 10 to 15 minutes. Then wash your face with warm water. Repeat the process for three to four days to allow the acne to heal.
